p,Points_0,Points_1,Points_2,U_0,U_1,U_2
-4.213049e-02,5.000000e-01,9.680000e-01,5.000000e-02,6.910848e-01,1.593697e-02,0.000000e+00
-4.175645e-02,5.000000e-01,9.690000e-01,5.000000e-02,6.993985e-01,1.512268e-02,0.000000e+00
-4.136168e-02,5.000000e-01,9.700000e-01,5.000000e-02,7.082093e-01,1.437389e-02,0.000000e+00
-4.096694e-02,5.000000e-01,9.710000e-01,5.000000e-02,7.170196e-01,1.362515e-02,0.000000e+00
-4.057219e-02,5.000000e-01,9.720000e-01,5.000000e-02,7.258300e-01,1.287641e-02,0.000000e+00
-4.017745e-02,5.000000e-01,9.730000e-01,5.000000e-02,7.346402e-01,1.212766e-02,0.000000e+00
-3.978271e-02,5.000000e-01,9.740000e-01,5.000000e-02,7.434506e-01,1.137892e-02,0.000000e+00
-3.938794e-02,5.000000e-01,9.750000e-01,5.000000e-02,7.522614e-01,1.063014e-02,0.000000e+00
-3.899319e-02,5.000000e-01,9.760000e-01,5.000000e-02,7.610717e-01,9.881397e-03,0.000000e+00
-3.858335e-02,5.000000e-01,9.770000e-01,5.000000e-02,7.701590e-01,9.192563e-03,0.000000e+00
-3.815409e-02,5.000000e-01,9.780000e-01,5.000000e-02,7.796023e-01,8.580750e-03,0.000000e+00
-3.772483e-02,5.000000e-01,9.790000e-01,5.000000e-02,7.890456e-01,7.968938e-03,0.000000e+00
-3.729554e-02,5.000000e-01,9.800000e-01,5.000000e-02,7.984895e-01,7.357090e-03,0.000000e+00
-3.686628e-02,5.000000e-01,9.810000e-01,5.000000e-02,8.079327e-01,6.745278e-03,0.000000e+00
-3.643701e-02,5.000000e-01,9.820000e-01,5.000000e-02,8.173760e-01,6.133466e-03,0.000000e+00
-3.600775e-02,5.000000e-01,9.830000e-01,5.000000e-02,8.268194e-01,5.521654e-03,0.000000e+00
-3.557846e-02,5.000000e-01,9.840000e-01,5.000000e-02,8.362632e-01,4.909806e-03,0.000000e+00
-3.514719e-02,5.000000e-01,9.850000e-01,5.000000e-02,8.460592e-01,4.419606e-03,0.000000e+00
-3.471471e-02,5.000000e-01,9.860000e-01,5.000000e-02,8.560668e-01,4.002365e-03,0.000000e+00
-3.428224e-02,5.000000e-01,9.870000e-01,5.000000e-02,8.660744e-01,3.585125e-03,0.000000e+00
-3.384976e-02,5.000000e-01,9.880000e-01,5.000000e-02,8.760821e-01,3.167885e-03,0.000000e+00
-3.341725e-02,5.000000e-01,9.890000e-01,5.000000e-02,8.860903e-01,2.750620e-03,0.000000e+00
-3.298478e-02,5.000000e-01,9.900000e-01,5.000000e-02,8.960979e-01,2.333380e-03,0.000000e+00
-3.255230e-02,5.000000e-01,9.910000e-01,5.000000e-02,9.061055e-01,1.916140e-03,0.000000e+00
-3.211982e-02,5.000000e-01,9.920000e-01,5.000000e-02,9.161131e-01,1.498900e-03,0.000000e+00
-3.186998e-02,5.000000e-01,9.930000e-01,5.000000e-02,9.265058e-01,1.272916e-03,0.000000e+00
-3.166227e-02,5.000000e-01,9.940000e-01,5.000000e-02,9.369880e-01,1.091063e-03,0.000000e+00
-3.145458e-02,5.000000e-01,9.950000e-01,5.000000e-02,9.474695e-01,9.092211e-04,0.000000e+00
-3.124689e-02,5.000000e-01,9.960000e-01,5.000000e-02,9.579511e-01,7.273790e-04,0.000000e+00
-3.103919e-02,5.000000e-01,9.970000e-01,5.000000e-02,9.684327e-01,5.455370e-04,0.000000e+00
-3.083149e-02,5.000000e-01,9.980000e-01,5.000000e-02,9.789149e-01,3.636841e-04,0.000000e+00
-3.062379e-02,5.000000e-01,9.990000e-01,5.000000e-02,9.893965e-01,1.818420e-04,0.000000e+00
-3.041610e-02,5.000000e-01,1.000000e+00,5.000000e-02,9.998780e-01,0.000000e+00,0.000000e+00
